clave,squad_id,team_slug,seccion_album,equipo,dorsal,posicion,posicion_slug,rol,rol_slug,nombre,apodo,nombre_pila,apellidos,fecha_nacimiento,lugar_nacimiento,pais,altura_cm,peso_kg,internacional,activo,cedido,cedido_fuera,foto_url,foto_grande_url,foto_cuadrada_url,person_id,opta_id,temporada
rc-celta-87149,87149,rc-celta,RC CELTA DE VIGO,Celta,21,Defensa,defensa,Jugador,jugador,Sebastián Cáceres,S. Caceres,Sebastián,Cáceres,1999-08-18,Montevideo,UY,180,77,false,true,false,false,https://assets.laliga.com/squad/2026/t176/default/512x556/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/1024x1113/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/512x512/default_t176_2026_0_002_000.jpg,30521,p425715,2026
rc-celta-86960,86960,rc-celta,RC CELTA DE VIGO,Celta,27,Defensa,defensa,Jugador,jugador,Enrique Ribes,Ribes,Enrique,Ribes,2004-01-16,,ES,,,false,true,false,false,https://assets.laliga.com/squad/2026/t176/default/512x556/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/1024x1113/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/512x512/default_t176_2026_0_002_000.jpg,46222,p567886,2026
rc-celta-84360,84360,rc-celta,RC CELTA DE VIGO,Celta,6,Centrocampista,centrocampista,Jugador,jugador,Moriba Kourouma Kourouma,Moriba,Moriba,Kourouma Kourouma,2003-01-19,Conakry,GN,165,73,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p465689/512x556/p465689_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p465689/1024x1113/p465689_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p465689/512x512/p465689_t176_2026_0_002_000.jpg,14930,p465689,2026
rc-celta-84364,84364,rc-celta,RC CELTA DE VIGO,Celta,8,Centrocampista,centrocampista,Jugador,jugador,Miguel Román,M. Román,Miguel,Román,2002-12-26,,ES,178,70,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p602479/512x556/p602479_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p602479/1024x1113/p602479_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p602479/512x512/p602479_t176_2026_0_002_000.jpg,31440,p602479,2026
rc-celta-84359,84359,rc-celta,RC CELTA DE VIGO,Celta,14,Centrocampista,centrocampista,Jugador,jugador,Aleix Febas,Febas,Aleix,Febas,1996-02-02,Lérida,ES,171,61,false,true,false,false,https://assets.laliga.com/squad/2026/t176/default/512x556/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/1024x1113/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/512x512/default_t176_2026_0_002_000.jpg,6154,p199250,2026
rc-celta-84376,84376,rc-celta,RC CELTA DE VIGO,Celta,16,Centrocampista,centrocampista,Jugador,jugador,Hugo González,H. González,Hugo,González,2003-02-07,Valencia,ES,184,,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p492900/512x556/p492900_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p492900/1024x1113/p492900_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p492900/512x512/p492900_t176_2026_0_002_000.png,23268,p492900,2026
rc-celta-84365,84365,rc-celta,RC CELTA DE VIGO,Celta,19,Centrocampista,centrocampista,Jugador,jugador,Williot Swedberg,Williot,Williot,Swedberg,2004-02-01,Stockholm,SE,187,78,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p543932/512x556/p543932_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p543932/1024x1113/p543932_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p543932/512x512/p543932_t176_2026_0_002_000.jpg,22052,p543932,2026
rc-celta-84347,84347,rc-celta,RC CELTA DE VIGO,Celta,22,Centrocampista,centrocampista,Jugador,jugador,Javi Galán,Javi Galán,Javi,Galán,1994-11-19,Badajoz,ES,170,70,false,true,false,false,https://assets.laliga.com/squad/2026/t176/default/512x556/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/1024x1113/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/512x512/default_t176_2026_0_002_000.jpg,3956,p219717,2026
rc-celta-84367,84367,rc-celta,RC CELTA DE VIGO,Celta,23,Centrocampista,centrocampista,Jugador,jugador,Hugo Álvarez,Hugo A.,Hugo,Álvarez,2003-07-02,Ourense,ES,176,72,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p550566/512x556/p550566_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p550566/1024x1113/p550566_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p550566/512x512/p550566_t176_2026_0_002_000.jpg,24190,p550566,2026
rc-celta-84368,84368,rc-celta,RC CELTA DE VIGO,Celta,28,Centrocampista,centrocampista,Jugador,jugador,Andrés Antañón,Antañon,Andrés,Antañón,2007-01-22,,ES,183,,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p672231/512x556/p672231_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p672231/1024x1113/p672231_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p672231/512x512/p672231_t176_2026_0_002_000.jpg,44040,p672231,2026
rc-celta-84369,84369,rc-celta,RC CELTA DE VIGO,Celta,30,Centrocampista,centrocampista,Jugador,jugador,Hugo Burcio,Burcio,Hugo,Burcio,2006-10-31,,ES,187,,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p657325/512x556/p657325_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p657325/1024x1113/p657325_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p657325/512x512/p657325_t176_2026_0_002_000.jpg,44039,p657325,2026
rc-celta-84370,84370,rc-celta,RC CELTA DE VIGO,Celta,7,Delantero,delantero,Jugador,jugador,Borja Iglesias,B. Iglesias,Borja,Iglesias,1993-01-17,Santiago de Compostela,ES,187,86,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p202044/512x556/p202044_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p202044/1024x1113/p202044_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p202044/512x512/p202044_t176_2026_0_002_000.jpg,1720,p202044,2026
rc-celta-84372,84372,rc-celta,RC CELTA DE VIGO,Celta,9,Delantero,delantero,Jugador,jugador,Ferran Jutglà,Jutgla,Ferran,Jutglà,1999-02-01,Sant Julià de Vilatorta,ES,176,75,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p464575/512x556/p464575_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p464575/1024x1113/p464575_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p464575/512x512/p464575_t176_2026_0_002_000.jpg,9522,p464575,2026
rc-celta-84373,84373,rc-celta,RC CELTA DE VIGO,Celta,10,Delantero,delantero,Jugador,jugador,Iago Aspas,Iago Aspas,Iago,Aspas,1987-08-01,Moaña,ES,176,67,true,true,false,false,https://assets.laliga.com/squad/2026/t176/p40270/512x556/p40270_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p40270/1024x1113/p40270_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p40270/512x512/p40270_t176_2026_0_002_000.jpg,1479,p40270,2026
rc-celta-84374,84374,rc-celta,RC CELTA DE VIGO,Celta,11,Delantero,delantero,Jugador,jugador,Pablo Durán,P. Durán,Pablo,Durán,2001-05-25,Tomiño,ES,176,72,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p597355/512x556/p597355_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p597355/1024x1113/p597355_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p597355/512x512/p597355_t176_2026_0_002_000.jpg,30558,p597355,2026
rc-celta-86878,86878,rc-celta,RC CELTA DE VIGO,Celta,24,Delantero,delantero,Jugador,jugador,Couhaib Driouech,Driouech,Couhaib,Driouech,2002-04-17,IJmuiden,MA,175,75,false,true,false,false,https://assets.laliga.com/squad/2026/t176/default/512x556/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/1024x1113/default_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/default/512x512/default_t176_2026_0_002_000.jpg,38294,p510657,2026
rc-celta-84378,84378,rc-celta,RC CELTA DE VIGO,Celta,39,Delantero,delantero,Jugador,jugador,Jones El Abdellaoui,El-Abdellaoui,Jones,El Abdellaoui,2006-01-12,Oslo,MA,184,72,false,true,false,false,https://assets.laliga.com/squad/2026/t176/p566165/512x556/p566165_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p566165/1024x1113/p566165_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/p566165/512x512/p566165_t176_2026_0_002_000.jpg,39871,p566165,2026
rc-celta-84380,84380,rc-celta,RC CELTA DE VIGO,Celta,,Segundo entrenador,segundo-entrenador,Segundo entrenador,segundo-entrenador,Rober Fernández,Rober,Rober,Fernández,1989-09-19,O Porriño,ES,,,false,true,false,false,https://assets.laliga.com/squad/2026/t176/man62588/512x556/man62588_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/man62588/1024x1113/man62588_t176_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t176/man62588/512x512/man62588_t176_2026_0_002_000.jpg,35755,man62588,2026
rc-deportivo-84423,84423,rc-deportivo,DEPORTIVO,RC Deportivo,,Entrenador,entrenador,Entrenador,entrenador,Antonio Hidalgo,Antonio Hidalgo,Antonio,Hidalgo,1979-02-06,,ES,,,false,true,false,false,https://assets.laliga.com/squad/2026/t180/man50682/512x556/man50682_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/man50682/1024x1113/man50682_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/man50682/512x512/man50682_t180_2026_0_002_000.jpg,1018,man50682,2026
rc-deportivo-84384,84384,rc-deportivo,DEPORTIVO,RC Deportivo,1,Portero,portero,Jugador,jugador,Germán Parreño,Germán,Germán,Parreño,1993-02-16,Elche,ES,191,78,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p149052/512x556/p149052_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p149052/1024x1113/p149052_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p149052/512x512/p149052_t180_2026_0_002_000.jpg,1037,p149052,2026
rc-deportivo-84383,84383,rc-deportivo,DEPORTIVO,RC Deportivo,13,Portero,portero,Jugador,jugador,Leo Román,Leo Román,Leo,Román,2000-07-06,Ibiza,ES,189,83,false,true,false,false,https://assets.laliga.com/assets/useful/default-player/512x556/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/1024x1113/male_1_001.png,https://assets.laliga.com/assets/useful/default-player/512x512/male_1_002.jpeg,14070,p500755,2026
rc-deportivo-84386,84386,rc-deportivo,DEPORTIVO,RC Deportivo,25,Portero,portero,Jugador,jugador,Álvaro Fernández,A. Ferllo,Álvaro,Fernández,1998-04-13,Arnedo,ES,185,75,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p240796/512x556/p240796_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p240796/1024x1113/p240796_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p240796/512x512/p240796_t180_2026_0_002_000.jpg,5370,p240796,2026
rc-deportivo-84388,84388,rc-deportivo,DEPORTIVO,RC Deportivo,2,Defensa,defensa,Jugador,jugador,Adrià Alti,A. Alti,Adrià,Alti,2001-03-28,,ES,170,62,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p465599/512x556/p465599_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p465599/1024x1113/p465599_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p465599/512x512/p465599_t180_2026_0_002_000.jpg,24402,p465599,2026
rc-deportivo-84389,84389,rc-deportivo,DEPORTIVO,RC Deportivo,3,Defensa,defensa,Jugador,jugador,Arnau Comas,Comas,Arnau,Comas,2000-04-11,,ES,191,79,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p437774/512x556/p437774_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p437774/1024x1113/p437774_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p437774/512x512/p437774_t180_2026_0_002_000.jpg,14262,p437774,2026
rc-deportivo-84390,84390,rc-deportivo,DEPORTIVO,RC Deportivo,4,Defensa,defensa,Jugador,jugador,Lucas Noubi,Noubi,Lucas,Noubi,2005-01-15,,BE,184,81,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p543316/512x556/p543316_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p543316/1024x1113/p543316_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p543316/512x512/p543316_t180_2026_0_002_000.jpg,40969,p543316,2026
rc-deportivo-84391,84391,rc-deportivo,DEPORTIVO,RC Deportivo,5,Defensa,defensa,Jugador,jugador,Dani Barcia,Dani Barcia,Dani,Barcia,2003-01-19,,ES,186,77,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p568583/512x556/p568583_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p568583/1024x1113/p568583_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p568583/512x512/p568583_t180_2026_0_002_000.jpg,31134,p568583,2026
rc-deportivo-84393,84393,rc-deportivo,DEPORTIVO,RC Deportivo,12,Defensa,defensa,Jugador,jugador,Giacomo Quagliata,Quagliata,Giacomo,Quagliata,2000-02-19,Palermo,IT,180,69,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p456504/512x556/p456504_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p456504/1024x1113/p456504_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p456504/512x512/p456504_t180_2026_0_002_000.jpg,27825,p456504,2026
rc-deportivo-84394,84394,rc-deportivo,DEPORTIVO,RC Deportivo,15,Defensa,defensa,Jugador,jugador,Miguel Loureiro,M. Loureiro,Miguel,Loureiro,1996-11-21,Tordoia,ES,182,70,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p429213/512x556/p429213_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p429213/1024x1113/p429213_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p429213/512x512/p429213_t180_2026_0_002_000.jpg,6132,p429213,2026
rc-deportivo-85595,85595,rc-deportivo,DEPORTIVO,RC Deportivo,22,Defensa,defensa,Jugador,jugador,Bright Ede,Ede,Bright,Ede,2007-02-18,Warsaw,PL,193,85,false,true,false,false,https://assets.laliga.com/squad/2026/t180/default/512x556/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/1024x1113/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/512x512/default_t180_2026_0_002_000.jpg,46895,p679125,2026
rc-deportivo-84395,84395,rc-deportivo,DEPORTIVO,RC Deportivo,23,Defensa,defensa,Jugador,jugador,Joaquín Navarro Jiménez,X. Navarro,Joaquín,Navarro Jiménez,1990-01-23,Guadahortuna,ES,176,75,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p90728/512x556/p90728_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p90728/1024x1113/p90728_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p90728/512x512/p90728_t180_2026_0_002_000.jpg,182,p90728,2026
rc-deportivo-86354,86354,rc-deportivo,DEPORTIVO,RC Deportivo,24,Defensa,defensa,Jugador,jugador,José Ángel Esmoris Tasende,Angeliño,José Ángel,Esmoris Tasende,1997-01-04,Coristanco,ES,171,69,false,true,true,false,https://assets.laliga.com/squad/2026/t180/default/512x556/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/1024x1113/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/512x512/default_t180_2026_0_002_000.jpg,4820,p145235,2026
rc-deportivo-84406,84406,rc-deportivo,DEPORTIVO,RC Deportivo,8,Centrocampista,centrocampista,Jugador,jugador,Diego Villares,D. Villares,Diego,Villares,1996-06-17,Villalba,ES,180,75,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p562005/512x556/p562005_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p562005/1024x1113/p562005_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p562005/512x512/p562005_t180_2026_0_002_000.jpg,25298,p562005,2026
rc-deportivo-84414,84414,rc-deportivo,DEPORTIVO,RC Deportivo,10,Centrocampista,centrocampista,Jugador,jugador,Yeremay Hernández,Yeremay,Yeremay,Hernández,2002-12-10,Las Palmas de Gran Canaria,ES,170,61,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p523890/512x556/p523890_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p523890/1024x1113/p523890_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p523890/512x512/p523890_t180_2026_0_002_000.jpg,16992,p523890,2026
rc-deportivo-84415,84415,rc-deportivo,DEPORTIVO,RC Deportivo,11,Centrocampista,centrocampista,Jugador,jugador,David Mella,Mella,David,Mella,2005-05-23,,ES,169,65,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p554651/512x556/p554651_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p554651/1024x1113/p554651_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p554651/512x512/p554651_t180_2026_0_002_000.jpg,34648,p554651,2026
rc-deportivo-84407,84407,rc-deportivo,DEPORTIVO,RC Deportivo,14,Centrocampista,centrocampista,Jugador,jugador,Riki Rodríguez,Riki,Riki,Rodríguez,1997-09-25,Oviedo,ES,175,70,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p464470/512x556/p464470_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p464470/1024x1113/p464470_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p464470/512x512/p464470_t180_2026_0_002_000.jpg,12633,p464470,2026
rc-deportivo-85693,85693,rc-deportivo,DEPORTIVO,RC Deportivo,16,Centrocampista,centrocampista,Jugador,jugador,Lorenzo Amatucci,Amatucci,Lorenzo,Amatucci,2004-02-05,Arezzo,IT,173,73,false,true,false,false,https://assets.laliga.com/squad/2026/t180/default/512x556/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/1024x1113/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/512x512/default_t180_2026_0_002_000.jpg,32154,p607463,2026
rc-deportivo-85719,85719,rc-deportivo,DEPORTIVO,RC Deportivo,18,Centrocampista,centrocampista,Jugador,jugador,Jonathan Asp Jensen,Asp - Jensen,Jonathan Asp,Jensen,2006-01-14,,DK,182,72,false,true,false,false,https://assets.laliga.com/squad/2026/t180/default/512x556/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/1024x1113/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/512x512/default_t180_2026_0_002_000.jpg,35731,p568404,2026
rc-deportivo-84409,84409,rc-deportivo,DEPORTIVO,RC Deportivo,21,Centrocampista,centrocampista,Jugador,jugador,Mario Soriano,Mario S.,Mario,Soriano,2002-04-22,,ES,163,60,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p488042/512x556/p488042_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p488042/1024x1113/p488042_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p488042/512x512/p488042_t180_2026_0_002_000.jpg,16961,p488042,2026
rc-deportivo-84402,84402,rc-deportivo,DEPORTIVO,RC Deportivo,,Centrocampista,centrocampista,Jugador,jugador,Teun Gijselhart,Gijselhart,Teun,Gijselhart,2005-04-06,,NL,176,69,false,true,false,false,https://assets.laliga.com/squad/2026/t180/default/512x556/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/1024x1113/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/512x512/default_t180_2026_0_002_000.jpg,46215,p560616,2026
rc-deportivo-85826,85826,rc-deportivo,DEPORTIVO,RC Deportivo,7,Delantero,delantero,Jugador,jugador,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,Aubameyang,1989-06-18,Laval,GA,187,80,false,true,false,false,https://assets.laliga.com/squad/2026/t180/default/512x556/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/1024x1113/default_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/default/512x512/default_t180_2026_0_002_000.jpg,3750,p54694,2026
rc-deportivo-84413,84413,rc-deportivo,DEPORTIVO,RC Deportivo,9,Delantero,delantero,Jugador,jugador,Zakaria Eddahchouri,Eddahchouri,Zakaria,Eddahchouri,2000-05-11,Papendrecht,NL,187,78,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p479491/512x556/p479491_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p479491/1024x1113/p479491_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p479491/512x512/p479491_t180_2026_0_002_000.jpg,40007,p479491,2026
rc-deportivo-84416,84416,rc-deportivo,DEPORTIVO,RC Deportivo,19,Delantero,delantero,Jugador,jugador,Luismi Cruz,Luismi Cruz,Luismi,Cruz,2001-05-23,El Puerto de Santa María,ES,166,62,false,true,false,false,https://assets.laliga.com/squad/2026/t180/p546000/512x556/p546000_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p546000/1024x1113/p546000_t180_2026_0_001_000.png,https://assets.laliga.com/squad/2026/t180/p546000/512x512/p546000_t180_2026_0_002_000.jpg,24283,p546000,2026
